0.00000 -69.28535
1.00000 -69.80429
2.00000 -69.88932
3.00000 -69.92063
4.00000 -69.91808
5.00000 -69.92168
6.00000 -70.00773
7.00000 -70.03766
8.00000 -70.18461
9.00000 -70.09418
10.00000 -70.19815
11.00000 -70.19709
12.00000 -70.06622
13.00000 -70.29377
14.00000 -70.22221
15.00000 -70.12717
16.00000 -70.42821
17.00000 -70.72646
18.00000 -70.35529
19.00000 -70.75021
20.00000 -69.90096
21.00000 -70.38077
22.00000 -70.07318
23.00000 -70.61832
24.00000 -70.34592
25.00000 -70.16937
26.00000 -70.18060
27.00000 -70.39898
28.00000 -70.18607
29.00000 -70.24235
30.00000 -70.56016
31.00000 -70.46681
32.00000 -70.55659
33.00000 -69.95270
34.00000 -70.43825
35.00000 -69.98070
36.00000 -70.21440
37.00000 -70.55975
38.00000 -69.98700
39.00000 -70.49945
40.00000 -70.76429
41.00000 -70.22546
42.00000 -70.58667
43.00000 -70.93538
44.00000 -70.21818
45.00000 -70.24460
46.00000 -70.57558
47.00000 -70.15096
48.00000 -70.13291
49.00000 -70.51320
50.00000 -70.72563
51.00000 -70.68559
52.00000 -70.41231
53.00000 -70.38977
54.00000 -70.03421
55.00000 -70.16426
56.00000 -70.05969
57.00000 -70.49719
58.00000 -70.48303
59.00000 -70.24867
60.00000 -69.90481
61.00000 -70.63343
62.00000 -70.06953
63.00000 -70.59941
64.00000 -70.11191
65.00000 -70.69093
66.00000 -70.51187
67.00000 -70.28673
68.00000 -70.43321
69.00000 -69.97648
70.00000 -70.48716
71.00000 -70.61684
72.00000 -70.34869
73.00000 -70.72245
74.00000 -70.41455
75.00000 -70.33678
76.00000 -70.47214
77.00000 -70.85361
78.00000 -70.42363
79.00000 -70.24128
80.00000 -70.53176
81.00000 -70.26718
82.00000 -70.23506
83.00000 -70.34993
84.00000 -70.21535
85.00000 -70.08609
86.00000 -70.49712
87.00000 -69.94522
88.00000 -70.40644
89.00000 -70.36885
90.00000 -70.08651
91.00000 -70.68077
92.00000 -70.73309
93.00000 -70.80035
94.00000 -70.32860
95.00000 -70.70839
96.00000 -70.62157
97.00000 -69.96434
98.00000 -70.28373
99.00000 -70.55623
100.00000 -70.25064
